index, Source Airport IDs, Destination Airport ID
4080,3093,3008
4081,3093,3040
4082,3093,3089
4083,3093,3100
4084,3093,3104
4085,3093,3063
4086,3093,3098
4087,3093,3097
4088,3093,3125
4089,3093,3304
4090,3093,507
4091,3093,3105
4092,3093,3144
4093,3093,3061
4094,3093,3017
4095,3093,3020
4096,3093,3316
4097,3093,3112
4098,3093,3023
4099,3093,3084
4100,3057,6173
4101,5711,3018
4102,2064,2179
4103,2064,2997
4104,2064,3136
4105,2064,3093
4106,2064,3153
4107,11051,2997
4108,11051,3136
4109,11051,3093
4110,2188,2997
4111,2188,3093
4112,2188,3143
4113,3494,302
4114,6173,3039
4115,6173,3043
4116,6173,3093
4117,6173,3057
4118,6173,3050
4119,6173,3055
4120,3007,3131
4121,3007,2997
4122,3007,3144
4123,6741,3093
4124,3077,2997
4125,3077,3093
4126,-1,2179
4127,-1,3131
4128,-1,2997
4129,-1,3093
4130,-1,3304
4131,-1,3144
4132,-1,3017
4133,-1,3148
4134,3008,3131
4135,3008,2997
4136,3008,3093
4137,3008,3017
4138,3050,6173
4139,3038,3043
4140,3040,3043
4141,3040,3093
4142,3089,2997
4143,3089,3093
4144,3143,3131
4145,3143,2997
4146,3143,2188
4147,3100,3093
4148,3104,3093
4149,3142,3144
4150,3063,3043
4151,3063,3093
4152,3055,3043
4153,3055,6173
4154,2996,2997
4155,3146,3043
4156,3146,3144
4157,3098,2997
4158,3098,3093
4159,3097,2997
4160,3097,3093
4161,2072,2997
4162,813,2997
4163,3125,2997
4164,3125,3093
4165,3304,3131
4166,3304,2997
4167,3304,3093
4168,3304,-1
4169,3304,3144
4170,2176,2179
4171,2176,2997
4172,507,2997
4173,507,3093
4174,3105,2997
4175,3105,3093
4176,3144,2179
4177,3144,3131
4178,3144,2997
4179,3144,3135
4180,3144,3136
4181,3144,3093
4182,3144,3007
4183,3144,-1
4184,3144,3142
4185,3144,3146
4186,3144,3304
4187,3144,3316
4188,3144,3152
4189,2194,2997
4190,2194,3136
4191,2194,3153
4192,3015,2997
4193,4059,2997
4194,2279,2997
4195,3061,3043
4196,3061,3093
4197,3018,2997
4198,3017,3131
4199,3017,2997
4200,3017,3093
4201,3017,-1
4202,3017,3008
4203,3019,2997
4204,3148,-1
4205,3020,3002
4206,3020,2997
4207,3020,3093
4208,2082,2997
4209,2191,3136
4210,3316,2997
4211,3316,3093
4212,3316,3144
4213,3112,3093
4214,3153,2179
4215,3153,3131
4216,3153,2997
4217,3153,2064
4218,3153,2194
4219,3152,3144
4220,3023,2997
4221,3023,3093
4222,3084,3043
4223,3084,3093
4224,3066,3131
4225,3066,2997
4226,3066,3043
4227,193,302
4228,3941,1480
4229,1460,1486
4230,1450,1486
4231,1480,3941
4232,1456,1486
4233,1486,1460
4234,1486,1450
4235,1486,1456
4236,1486,1476
4237,1476,1486
4238,1459,3941
4239,1459,1461
4240,1459,1472
4241,737,1456
4242,737,1486
4243,3941,1459
4244,3941,2179
4245,3941,1446
4246,3941,1218
4247,3941,1739
4248,3941,302
4249,3941,1489
4250,3941,1128
4251,3941,1382
4252,3941,1460
4253,3941,1474
4254,3941,4029
4255,3941,345
4256,3941,1455
4257,3941,1555
4258,3941,340
4259,3941,1665
4260,3941,3410
4261,3941,1452
4262,3941,2944
4263,3941,1451
4264,3941,1701
4265,3941,4191
4266,3941,1450
4267,3941,4192
4268,3941,1468
4269,3941,4194
4270,3941,1475
4271,3941,5787
4272,3941,1479
4273,3941,4190
4274,3941,1458
4275,3941,1454
4276,3941,1462
4277,3941,1197
4278,3941,2948
4279,3941,507
4280,3941,1464
4281,3941,1465
4282,3941,1335
4283,3941,1229
4284,3941,478
4285,3941,1469
4286,3941,4193
4287,3941,1353
4288,3941,346
4289,3941,1524
4290,3941,1418
4291,3941,644
4292,3941,1657
4293,3941,4195
4294,3941,3752
4295,3941,1587
4296,3941,1472
4297,3941,1486
4298,3941,1482
4299,3941,1476
4300,3941,1194
4301,3941,3973
4302,3941,1190
4303,3941,1590
4304,3941,351
4305,3941,1613
4306,3941,679
4307,3941,1488
4308,2179,3941
4309,1446,3941
4310,1218,3941
4311,1739,3941
4312,1264,1452
4313,302,3941
4314,302,1452
4315,1489,3941
4316,1128,3941
4317,1382,3941
4318,1382,1452
4319,1382,1472
4320,1382,1486
4321,1460,3941
4322,1460,4029
4323,1474,3941
4324,1474,1486
4325,609,1486
4326,4029,3941
4327,4029,1460
4328,4029,1452
4329,4029,1458
4330,4029,1472
4331,4029,1486
4332,345,3941
4333,345,1452
4334,345,1456
4335,345,1486
4336,1455,3941
4337,1555,3941
4338,340,3941
4339,340,1452
4340,340,1486
4341,1665,3941
4342,1665,1636
4343,352,1486
4344,3410,3941
4345,1452,3941
4346,1452,1264
4347,1452,302
4348,1452,1382
4349,1452,4029
4350,1452,345
4351,1452,340
4352,1452,2948
4353,1452,1353
4354,1452,346
4355,1452,1472
4356,1452,1486
4357,1452,1590
4358,1452,351
4359,1452,1613
4360,2944,3941
4361,1451,3941
4362,1701,3941
4363,4191,3941
4364,1450,3941
4365,4192,3941
4366,4192,1458
4367,4192,1464
4368,1468,3941
4369,4194,3941
4370,1480,1461
4371,1475,3941
4372,5787,3941
4373,1479,3941
4374,4190,3941
4375,4190,1464
4376,1458,3941
4377,1458,4029
4378,1458,4192
4379,1458,1472
4380,1454,3941
4381,1456,737
4382,1456,345
4383,1456,346
4384,1461,1459
4385,1461,1480
4386,1462,3941
4387,4196,1472
4388,1197,3941
4389,1197,1486
4390,2948,3941
4391,2948,1452
4392,2948,1472
4393,2948,1486
4394,507,3941
4395,1464,3941
4396,1464,4192
4397,1464,4190
4398,1465,3941
4399,1335,3941
4400,1229,3941
4401,478,3941
4402,1469,3941
4403,1469,1486
4404,4193,3941
4405,1353,3941
4406,1353,1452
4407,346,3941
4408,346,1452
4409,346,1456
4410,346,1486
4411,1524,3941
4412,1418,3941
4413,347,1486
4414,644,3941
4415,1657,3941
4416,4195,3941
4417,3752,3941
4418,1587,3941
4419,1472,1459
4420,1472,3941
4421,1472,1382
4422,1472,4029
4423,1472,1452
4424,1472,1458
4425,1472,4196
4426,1472,2948
4427,1472,1486
4428,1486,737
4429,1486,3941
4430,1486,1382
4431,1486,1474
4432,1486,609
4433,1486,4029
4434,1486,345
4435,1486,340
4436,1486,352
4437,1486,1452
4438,1486,1197
4439,1486,2948
4440,1486,1469
4441,1486,346
4442,1486,347
4443,1486,1472
4444,1486,350
4445,1482,3941
4446,1476,3941
4447,1194,3941
4448,350,1486
4449,3973,3941
4450,1190,3941
4451,1590,3941
4452,1590,1452
4453,351,3941
4454,351,1452
4455,1613,3941
4456,1613,1452
4457,679,3941
4458,1678,1638
4459,1488,3941
4460,2772,4247
4461,2772,2768
4462,2759,2769
4463,2761,2769
4464,6056,2769
4465,2762,2764
4466,2762,4247
4467,2762,2769
4468,-1,2759
4469,-1,4247
4470,2764,2762
4471,6058,2769
4472,4247,2772
4473,4247,2762
4474,4247,-1
4475,4247,2769
4476,2769,2759
4477,2769,2761
4478,2769,6056
4479,2769,2762
4480,2769,6058
4481,2769,4247
4482,2768,2772
4483,1262,1285
4484,1262,1386
4485,1324,1278
4486,1324,1285
4487,1324,1268
4488,580,1330
4489,580,1435
4490,1344,1386
4491,1403,1335
4492,1403,1354
4493,1321,1399
4494,1280,1665
4495,1280,1399
4496,1280,1335
4497,1280,1354
4498,1538,1335
4499,1264,1555
4500,1264,1399
4501,1264,1335
4502,1264,1354
4503,1264,1418
4504,1264,1435
4505,302,1335
4506,302,1418
4507,1278,1324
4508,1278,1386
4509,1330,580
4510,1330,1335
4511,1330,1354
4512,1412,1335
4513,1412,1354
4514,1412,1386
4515,1322,1418
4516,1285,1262
4517,1285,1324
4518,1285,1386
4519,345,1418
4520,1320,1335
4521,1320,1354
4522,1555,1264
4523,1555,1335
4524,1555,1435
4525,1563,1335
4526,1323,1399
4527,1323,1418
4528,687,1335
4529,1665,1280
4530,1416,1386
4531,1276,1386
4532,1399,1321
4533,1399,1280
4534,1399,1264
4535,1399,1323
4536,1399,1335
4537,1399,1359
4538,1399,1418
4539,1399,1435
4540,1399,1273
4541,6493,1386
4542,6493,1268
4543,1409,1386
4544,1335,1403
4545,1335,1280
4546,1335,1538
4547,1335,1264
4548,1335,302
4549,1335,1330
4550,1335,1412
4551,1335,1320
4552,1335,1555
4553,1335,1563
4554,1335,687
4555,1335,1399
4556,1335,-1
4557,1335,1359
4558,1335,1353
4559,1335,1524
4560,1335,1418
4561,1335,1268
4562,1335,1587
4563,1335,1274
4564,1335,1415
4565,1335,1435
4566,1335,1551
4567,-1,1335
4568,1359,1399
4569,1359,1335
4570,1359,1418
4571,1359,1435
4572,1353,1335
4573,1353,1435
4574,1353,1273
4575,1524,1335
4576,1524,1418
4577,1354,1403
4578,1354,1280
4579,1354,1264
4580,1354,1330
4581,1354,1412
4582,1354,1320
4583,1354,1415
4584,1354,1273
4585,1418,1264
4586,1418,302
4587,1418,1322
4588,1418,345
4589,1418,1323
4590,1418,1399
4591,1418,1335
4592,1418,1359
4593,1418,1524
4594,1418,1435
4595,1418,1273
4596,1386,1262
4597,1386,1344
4598,1386,1278
4599,1386,1412
4600,1386,1285
4601,1386,1416
4602,1386,1276
4603,1386,6493
4604,1386,1409
4605,1386,1356
4606,1386,1289
4607,1386,1417
4608,1356,1386
4609,1268,1324
4610,1268,6493
4611,1268,1335
4612,1587,1335
4613,1274,1335
4614,1289,1386
4615,1415,1335
4616,1415,1354
4617,1415,1273
4618,1435,580
4619,1435,1264
4620,1435,1555
4621,1435,1399
4622,1435,1335
4623,1435,1359
4624,1435,1353
4625,1435,1418
4626,1273,1399
4627,1273,1353
4628,1273,1354
4629,1273,1418
4630,1273,1415
4631,1417,1386
4632,1551,1335
4633,1187,-1
4634,1187,7450
4635,-1,1187
4636,7450,1187
4637,580,3973
4638,3971,4029
4639,3971,3973
4640,1382,3973
4641,4029,3971
4642,3972,3973
4643,3953,3973
4644,3973,580
4645,3973,3971
4646,3973,1382
4647,3973,3953
4648,3973,1590
4649,3973,1613
4650,3973,2988
4651,1590,3973
4652,1613,3973
4653,2988,3972
4654,2988,3973
4655,4355,3876
4656,4355,3752
4657,3718,3670
4658,4019,3670
4659,4019,3484
4660,4019,3830
4661,4019,3462
4662,532,507
4663,248,507
4664,3700,3670
4665,3341,3320
4666,3341,3361
4667,3852,3670
4668,1230,507
4669,3658,3876
4670,3658,3520
4671,1785,3670
4672,2006,3320
4673,2006,4075
4674,2006,3361
4675,3864,3876
4676,3864,3520
4677,3864,3752
4678,5718,3830
4679,3840,3670
4680,2170,3797
4681,2170,3830
4682,2170,146
4683,580,507
4684,580,3752
4685,3774,3484
4686,3774,3462
4687,2874,3876
4688,2874,3797
4689,2874,3576
4690,2802,2789
4691,737,507
4692,3838,3830
4693,3838,3752
4694,3319,3361
4695,2699,3576
4696,3941,507
4697,3941,3752
4698,3682,3876
4699,3682,3670
4700,3682,507
4701,3682,3576
4702,3682,3830
4703,3682,3752
4704,3682,3462
4705,2895,3876
4706,2895,3576
4707,2895,3752
4708,2179,3024
4709,2179,345
4710,2179,3714
4711,2179,2223
4712,2179,3797
4713,2179,2207
4714,2179,507
4715,2179,2194
4716,2179,3830
4717,3673,3876
4718,3673,3670
4719,3673,3797
4720,3673,3484
4721,3673,507
4722,3673,3861
4723,3673,3830
4724,3673,3752
4725,3673,3462
4726,4007,3876
4727,4286,3876
4728,4286,3752
4729,4039,3830
4730,2057,11051
4731,2057,507
4732,1218,3797
4733,1218,507
4734,1218,3576
4735,1218,3752
4736,4069,3797
4737,4069,3576
4738,4069,3752
4739,3825,3876
4740,3825,3520
4741,3825,3670
4742,3825,3484
4743,3825,3576
4744,3825,3830
4745,3825,3752
4746,3825,3570
4747,3558,3462
4748,2875,3576
4749,4129,3752
4750,636,507
4751,3463,3520
4752,3463,3752
4753,467,507
4754,3811,3876
4755,3811,3520
4756,3811,3670
4757,3811,3576
4758,3811,3752
4759,1050,1084
4760,1815,3670
4761,3885,3304
4762,3885,2279
4763,1538,507
4764,3131,507
4765,4037,3670
4766,4037,3830
4767,3690,3876
4768,3690,3520
4769,3690,3670
4770,3690,3797
4771,3690,3484
4772,3690,3697
4773,3690,3576
4774,3690,3830
4775,3690,3752
4776,3320,3341
4777,3320,2006
4778,3320,3355
4779,3320,3322
4780,3320,3999
4781,3320,3484
4782,3320,3339
4783,3320,3351
4784,3320,3361
4785,3320,3330
4786,2709,3670
4787,2709,3576
4788,3495,3462
4789,2997,507
4790,3448,3820
4791,3448,3876
4792,3448,1852
4793,3448,3520
4794,3448,3670
4795,3448,3797
4796,3448,3484
4797,3448,3697
4798,3448,507
4799,3448,1229
4800,3448,3542
4801,3448,3576
4802,3448,2279
4803,3448,3830
4804,3448,3720
4805,3448,3752
4806,3448,3462
4807,3448,3570
4808,3448,3608
4809,3448,3622
4810,3448,3731
4811,3448,3577
4812,3448,3745
4813,3612,3670
4814,3738,3670
4815,302,507
4816,302,3752
4817,2531,3576
4818,1423,507
4819,3846,3876
4820,3846,3670
4821,3711,3520
4822,3711,3752
4823,1489,507
4824,3820,3448
4825,3820,3876
4826,3820,3520
4827,3820,3830
4828,3820,3752
4829,3644,3720
4830,3644,3462
4831,3644,3577
4832,3849,3876
4833,3849,3670
4834,3849,3797
4835,3849,507
4836,3849,3576
4837,3849,3830
4838,3849,3752
4839,3849,3462
4840,1957,3876
4841,1957,3670
4842,1957,3576
4843,3561,3876
4844,3561,3520
4845,3561,3670
4846,3561,3752
4847,4112,3876
4848,4112,3520
4849,4112,3752
4850,3355,3320
4851,3355,3339
4852,3355,3361
4853,2851,3670
4854,2851,3797
4855,2851,3576
4856,2851,2890
4857,1382,3876
4858,1382,3670
4859,1382,3797
4860,1382,3304
4861,1382,507
4862,1382,3576
4863,1382,3830
4864,1382,3752
4865,3578,3876
4866,3578,3520
4867,3578,3670
4868,3578,3830
4869,2009,3361
4870,4015,3876
4871,4015,3697
4872,4015,3830
4873,4015,3752
4874,3806,3876
4875,3806,3520
4876,3806,3670
4877,3806,3576
4878,3806,3752
4879,4043,3670
4880,4043,3830
4881,3486,3876
4882,3486,3670
4883,3486,3797
4884,3486,3576
4885,3486,3830
4886,3486,3752
4887,3715,3670
4888,2715,3576
4889,3876,4355
4890,3876,3658
4891,3876,3864
4892,3876,2874
4893,3876,3682
4894,3876,2895
4895,3876,3673
4896,3876,4007
4897,3876,4286
4898,3876,3825
4899,3876,3811
4900,3876,3690
4901,3876,3448
4902,3876,3846
4903,3876,3820
4904,3876,3849
4905,3876,1957
4906,3876,3561
4907,3876,4112
4908,3876,1382
4909,3876,3578
4910,3876,4015
4911,3876,3806
4912,3876,3486
4913,3876,3759
4914,3876,4285
4915,3876,1852
4916,3876,3488
4917,3876,1800
4918,3876,3950
4919,3876,3627
4920,3876,3520
4921,3876,3751
4922,3876,3670
4923,3876,3729
4924,3876,3645
4925,3876,599
4926,3876,3730
4927,3876,3494
4928,3876,5738
4929,3876,1555
4930,3876,3533
4931,3876,3879
4932,3876,1948
4933,3876,340
4934,3876,1926
4935,3876,3472
4936,3876,4038
4937,3876,2564
4938,3876,4008
4939,3876,4034
4940,3876,8314
4941,3876,3589
4942,3876,4113
4943,3876,5742
4944,3876,3714
4945,3876,3550
4946,3876,3845
4947,3876,3585
4948,3876,3580
4949,3876,3712
4950,3876,3797
4951,3876,3877
4952,3876,3484
4953,3876,4017
4954,3876,3697
4955,3876,507
4956,3876,1881
4957,3876,3660
4958,3876,5753
4959,3876,1780
4960,3876,3458
4961,3876,3878
4962,3876,3542
4963,3876,3473
4964,3876,1824
4965,3876,4115
4966,3876,4011
4967,3876,3576
4968,3876,3717
4969,3876,3671
4970,3876,3782
4971,3876,3858
4972,3876,3861
4973,3876,3515
4974,3876,1953
4975,3876,4386
4976,3876,3454
4977,3876,3830
4978,3876,3611
4979,3876,3722
4980,3876,3720
4981,3876,6959
4982,3876,3633
4983,3876,3752
4984,3876,3462
4985,3876,3570
4986,3876,1754
4987,3876,3564
4988,3876,1760
4989,3876,3641
4990,3876,3862
4991,3876,3626
4992,3876,3608
4993,3876,4016
4994,3876,3622
4995,3876,3793
4996,3876,3731
4997,3876,3621
4998,3876,3613
4999,3876,3642
5000,3876,4014
5001,3876,3577
5002,3876,3469
5003,3876,1840
5004,3876,1885
5005,3876,2890
5006,3876,3536
5007,3876,3817
5008,3876,4067
5009,3876,3678
5010,3876,2883
5011,3876,2899
5012,3876,3745
5013,3876,3698
5014,3876,3646
5015,3876,4116
5016,3876,3676
5017,3876,2894
5018,3876,3873
5019,3876,4356
5020,3876,100
5021,3876,146
5022,3876,193
5023,3024,2179
5024,3759,3876
5025,3759,3520
5026,3759,3670
5027,3759,3797
5028,3759,3484
5029,3759,3697
5030,3759,3576
5031,3759,3830
5032,3759,3752
5033,3759,3462
5034,4049,3670
5035,4049,3830
5036,2537,3576
5037,3322,3320
5038,3819,3670
5039,3719,3670
5040,3719,3830
5041,609,507
5042,797,507
5043,3744,3670
5044,2287,2279
5045,1852,3448
5046,1852,3876
5047,1852,3670
5048,1852,3797
5049,1852,3576
5050,1852,3830
5051,1852,3752
5052,1852,3462
5053,2897,3576
5054,1797,3670
5055,3488,3876
5056,3488,3520
5057,3488,3670
5058,3488,3797
5059,3488,3576
5060,3488,3830
5061,3488,3752
5062,4045,3830
5063,2545,2599
5064,1800,3876
5065,1800,3670
5066,1800,3576
5067,3950,3876
5068,3627,3876
5069,3627,3520
5070,3627,3670
5071,3627,3697
5072,3627,3830
5073,3627,3752
5074,4388,3830
5075,3520,3658
5076,3520,3864
5077,3520,3825
5078,3520,3463
5079,3520,3811
5080,3520,3690
5081,3520,3448
5082,3520,3711
5083,3520,3820
5084,3520,3561
5085,3520,4112
5086,3520,3578
5087,3520,3806
5088,3520,3876
5089,3520,3759
5090,3520,4285
5091,3520,3488
5092,3520,3627
5093,3520,3670
5094,3520,3729
5095,3520,3645
5096,3520,5738
5097,3520,3533
5098,3520,4008
5099,3520,4034
5100,3520,8314
5101,3520,3589
5102,3520,4113
5103,3520,3845
5104,3520,3585
5105,3520,3857
5106,3520,3580
5107,3520,3712
5108,3520,3797
5109,3520,3877
5110,3520,3484
5111,3520,3697
5112,3520,3660
5113,3520,3458
5114,3520,3878
5115,3520,3473
5116,3520,4011
5117,3520,3576
5118,3520,3858
5119,3520,3861
5120,3520,3515
5121,3520,1953
5122,3520,4386
5123,3520,3454
5124,3520,3830
5125,3520,3611
5126,3520,3722
5127,3520,3720
5128,3520,3752
5129,3520,3462
5130,3520,3570
5131,3520,3564
5132,3520,3641
5133,3520,3862
5134,3520,3626
5135,3520,3622
5136,3520,3793
5137,3520,3731
5138,3520,3613
5139,3520,4014
5140,3520,4067
5141,3520,3678
5142,3520,3745
5143,3520,3698
5144,3520,3646
5145,3520,3676
5146,3520,3873
5147,3520,73
5148,3520,146
5149,3520,193
5150,3093,507
5151,3751,3876
5152,3751,3670
5153,3751,3484
5154,3751,507
5155,3751,3576
5156,3751,3830
5157,3751,3752
5158,3751,3462
5159,3751,3577
5160,3670,3718
5161,3670,4019
5162,3670,3700
5163,3670,3852
5164,3670,1785
5165,3670,3840
5166,3670,3682
5167,3670,3673
5168,3670,3825
5169,3670,3811
5170,3670,1815
5171,3670,4037
5172,3670,3690
5173,3670,3320
5174,3670,2709
5175,3670,3448
5176,3670,3612
5177,3670,3738
5178,3670,3846
5179,3670,3849
5180,3670,1957
5181,3670,3561
5182,3670,2851
5183,3670,1382
5184,3670,3578
5185,3670,3806
5186,3670,4043
5187,3670,3486
5188,3670,3715
5189,3670,3876
5190,3670,3759
5191,3670,4049
5192,3670,3819
5193,3670,3719
5194,3670,3744
5195,3670,4285
5196,3670,1852
5197,3670,1797
5198,3670,3488
5199,3670,1800
5200,3670,3627
5201,3670,3520
5202,3670,3751
5203,3670,3713
5204,3670,3729
5205,3670,3645
5206,3670,3559
5207,3670,4018
5208,3670,3494
5209,3670,3988
5210,3670,4292
5211,3670,3687
5212,3670,3533
5213,3670,340
5214,3670,4009
5215,3670,3437
5216,3670,4041
5217,3670,3497
5218,3670,1804
5219,3670,3465
5220,3670,2560
5221,3670,4063
5222,3670,4038
5223,3670,5740
5224,3670,3775
5225,3670,3685
5226,3670,2564
5227,3670,4008
5228,3670,4034
5229,3670,1767
5230,3670,3728
5231,3670,3566
5232,3670,4113
5233,3670,3714
5234,3670,3550
5235,3670,3930
5236,3670,3457
5237,3670,3585
5238,3670,3580
5239,3670,3712
5240,3670,3797
5241,3670,4354
5242,3670,3877
5243,3670,4256
5244,3670,3484
5245,3670,3829
5246,3670,3513
5247,3670,4017
5248,3670,3493
5249,3670,3697
5250,3670,507
5251,3670,2789
5252,3670,1881
5253,3670,3660
5254,3670,3691
5255,3670,1229
5256,3670,3652
5257,3670,1780
5258,3670,3458
5259,3670,3878
5260,3670,3473
5261,3670,1824
5262,3670,3826
5263,3670,4115
5264,3670,4050
5265,3670,3576
5266,3670,3717
5267,3670,4072
5268,3670,1821
5269,3670,3732
5270,3670,3782
5271,3670,3459
5272,3670,3858
5273,3670,3861
5274,3670,1825
5275,3670,1826
5276,3670,1953
5277,3670,2279
5278,3670,3456
5279,3670,3863
5280,3670,3454
5281,3670,3734
5282,3670,3830
5283,3670,3611
5284,3670,1831
5285,3670,3722
5286,3670,3720
5287,3670,3752
5288,3670,3462
5289,3670,4046
5290,3670,3570
5291,3670,1754
5292,3670,3564
5293,3670,3839
5294,3670,1871
5295,3670,1836
5296,3670,1838
5297,3670,4087
5298,3670,3626
5299,3670,3608
5300,3670,3807
5301,3670,3736
5302,3670,3793
5303,3670,1774
5304,3670,3784
5305,3670,1892
5306,3670,3731
5307,3670,3621
5308,3670,3613
5309,3670,2650
5310,3670,4014
5311,3670,3577
5312,3670,3469
5313,3670,4348
5314,3670,3609
5315,3670,3748
5316,3670,1840
5317,3670,1885
5318,3670,3708
5319,3670,2890
5320,3670,3536
5321,3670,1842
5322,3670,3817
5323,3670,3867
5324,3670,4336
5325,3670,3680
5326,3670,3678
5327,3670,3698
5328,3670,3646
5329,3670,1845
5330,3670,3855
5331,3670,3636
5332,3670,3770
5333,3670,3848
5334,3670,3676
5335,3670,3873
5336,3670,4356
5337,3670,49
5338,3670,146
5339,3670,156
5340,3670,178
5341,3670,193
5342,3670,1855
5343,1084,1050
5344,1084,1054
5345,11051,2057
5346,11051,3714
5347,11051,3550
5348,11051,3797
5349,11051,3830
5350,11051,3752
5351,2877,2890
5352,3713,3670
5353,3713,3462
5354,3999,3320
5355,3999,3361
5356,3729,3876
5357,3729,3520
5358,3729,3670
5359,3729,3830
5360,3729,3462
5361,3645,3876
5362,3645,3520
5363,3645,3670
5364,3645,3697
5365,3645,3576
5366,3645,3830
5367,3645,3752
5368,3645,3462
5369,3645,146
5370,599,3876
5371,599,3797
5372,599,507
5373,599,3830
5374,599,3752
5375,345,2179
5376,345,3797
5377,345,3484
5378,345,507
5379,345,3576
5380,345,3830
5381,345,3793
5382,2188,507
5383,1187,507
5384,535,507
5385,2903,2890
5386,1943,3576
5387,3946,3752
5388,3559,3670
5389,3559,3484
5390,3559,3830
5391,3559,3462
5392,4276,3752
5393,4099,3484
5394,4099,3720
5395,4018,3670
5396,4018,3830
5397,3730,3876
5398,3494,3876
5399,3494,3670
5400,3494,3077
5401,3494,507
5402,3494,3576
5403,3494,3830
5404,3494,1386
5405,3494,3752
5406,3494,3462
5407,3494,3577
5408,3875,3576
5409,3988,3670
5410,3988,3797
5411,3988,3576
5412,4292,3670
5413,4292,3830
5414,3687,3670
5415,3687,3484
5416,3687,3462
5417,5738,3876
5418,5738,3520
5419,1555,3876
5420,1555,3797
5421,1555,507
5422,1555,3830
5423,1555,3752
5424,2878,3576
5425,2878,2890
5426,4261,3462
5427,3533,3876
5428,3533,3520
5429,3533,3670
5430,3533,3830
5431,3533,1897
5432,3533,3752
5433,3533,3462
5434,3879,3876
5435,4089,3830
5436,1948,3876
5437,1948,3576
5438,340,3876
5439,340,3670
5440,340,3304
5441,340,507
5442,340,3752
5443,4009,3670
5444,4009,3830
5445,3437,3670
5446,2305,2279
5447,4041,3670
5448,4041,3830
5449,3497,3670
5450,1926,3876
5451,1926,3576
5452,1926,3752
5453,1804,3670
5454,1804,3484
5455,1804,3462
5456,1804,3748
5457,3467,3462
5458,3465,3670
5459,1941,3576
5460,1738,507
5461,2560,3876
5462,2560,3670
5463,2560,3797
5464,2560,3576
5465,4063,3670
5466,4063,3462
5467,534,507
5468,534,3752
5469,2882,3576
5470,3472,3876
5471,3472,3576
5472,687,507
5473,4038,3876
5474,4038,3670
5475,3653,3830
5476,5740,3670
5477,3775,3670
5478,3685,3670
5479,3685,3830
5480,2564,3876
5481,2564,3670
5482,2564,3797
5483,2564,3484
5484,2564,3878
5485,2564,3576
5486,4008,3876
5487,4008,3520
5488,4008,3670
5489,4008,3697
5490,4008,3576
5491,4008,3752
5492,4034,3876
5493,4034,3520
5494,4034,3670
5495,4034,3752
5496,1767,3670
5497,1767,3576
5498,1665,507
5499,2673,3797
5500,2673,3576
5501,2673,6045
5502,2673,2688
5503,352,507
5504,342,507
5505,3199,2279
5506,421,3797
5507,421,507
5508,421,478
5509,8314,3876
5510,8314,3520
5511,3077,3494
5512,3077,3797
5513,3077,3484
5514,3077,2279
5515,3077,3830
5516,3077,3469
5517,1807,3462
5518,2359,3728
5519,2359,3469
5520,3728,3670
5521,3728,2359
5522,3728,3992
5523,3728,3484
5524,3728,3942
5525,3728,2279
5526,3728,3453
5527,3728,3462
5528,3728,3748
5529,3728,3361
5530,3566,3670
5531,3589,3876
5532,3589,3520
5533,3589,3830
5534,3589,3752
5535,4113,3876
5536,4113,3520
5537,4113,3670
5538,4113,3830
5539,5742,3876
5540,4006,3752
5541,-1,507
5542,3714,2179
5543,3714,3876
5544,3714,3670
5545,3714,11051
5546,3714,3484
5547,3714,507
5548,3714,3576
5549,3550,3876
5550,3550,3670
5551,3550,11051
5552,3550,3484
5553,3550,507
5554,3550,3576
5555,3550,3830
5556,3550,3752
5557,3550,3462
5558,3930,3670
5559,3930,2279
5560,3457,3670
5561,3457,3830
5562,3845,3876
5563,3845,3520
5564,3845,3697
5565,3845,3752
5566,3585,3876
5567,3585,3520
5568,3585,3670
5569,3585,3797
5570,3585,3484
5571,3585,3576
5572,3585,3830
5573,3585,3752
5574,3585,3462
5575,3584,3752
5576,2223,2179
5577,3857,3520
5578,3857,3752
5579,1701,507
5580,3947,3752
5581,2334,2279
5582,3580,3876
5583,3580,3520
5584,3580,3670
5585,3712,3876
5586,3712,3520
5587,3712,3670
5588,3712,3576
5589,3712,3830
5590,3712,3752
5591,3797,2170
5592,3797,2874
5593,3797,2179
5594,3797,3673
5595,3797,1218
5596,3797,4069
5597,3797,3690
5598,3797,3448
5599,3797,3849
5600,3797,2851
5601,3797,1382
5602,3797,3486
5603,3797,3876
5604,3797,3759
5605,3797,1852
5606,3797,3488
5607,3797,3520
5608,3797,3670
5609,3797,11051
5610,3797,599
5611,3797,345
5612,3797,3988
5613,3797,1555
5614,3797,2560
5615,3797,2564
5616,3797,2673
5617,3797,421
5618,3797,3077
5619,3797,3585
5620,3797,3877
5621,3797,3484
5622,3797,503
5623,3797,507
5624,3797,2789
5625,3797,1229
5626,3797,478
5627,3797,3878
5628,3797,3576
5629,3797,1524
5630,3797,2279
5631,3797,3830
5632,3797,3611
5633,3797,1386
5634,3797,1897
5635,3797,3462
5636,3797,3570
5637,3797,3626
5638,3797,3731
5639,3797,2650
5640,3797,3577
5641,3797,3469
5642,3797,1885
5643,3797,2890
5644,3797,2883
5645,3797,2899
5646,3797,3646
5647,3797,351
5648,3797,146
5649,3797,178
5650,3797,193
5651,3797,1678
5652,4354,3670
